author_id training11 training12 training13 generation1 training21 training22 training23 generation2
A2FRFAQCWZJT3Q Electronics GroceryandGourmetFood HomeandKitchen OfficeProducts HealthandPersonalCare Baby ClothingShoesandJewelry AppsforAndroid
A2FRKEXDXDN1KI HealthandPersonalCare HomeandKitchen Beauty InstantVideo ClothingShoesandJewelry CellPhonesandAccessories GroceryandGourmetFood MusicalInstruments
A2FS38D943KX12 GroceryandGourmetFood Electronics HomeandKitchen Beauty HealthandPersonalCare CDandVinyl MoviesandTV AppsforAndroid
A2FWZ58M6IQMD7 Baby GroceryandGourmetFood CellPhonesandAccessories OfficeProducts HomeandKitchen HealthandPersonalCare Electronics MoviesandTV
A2G04D4QZAXL15 HealthandPersonalCare KindleStore Beauty CellPhonesandAccessories OfficeProducts GroceryandGourmetFood Electronics HomeandKitchen
A2G7B7FKP2O2PU Beauty HealthandPersonalCare HomeandKitchen DigitalMusic OfficeProducts GroceryandGourmetFood Electronics ClothingShoesandJewelry
A2GA55P7WGHJCP Beauty CellPhonesandAccessories ClothingShoesandJewelry CDandVinyl Electronics HomeandKitchen HealthandPersonalCare GroceryandGourmetFood
A2GA64WZK8PKBC Beauty OfficeProducts Electronics DigitalMusic GroceryandGourmetFood HomeandKitchen HealthandPersonalCare ClothingShoesandJewelry
A2GANR9I6XHTU9 HealthandPersonalCare Electronics MoviesandTV MusicalInstruments HomeandKitchen Beauty GroceryandGourmetFood KindleStore
A2GHU8I0P3HFRW Beauty ClothingShoesandJewelry GroceryandGourmetFood MusicalInstruments HomeandKitchen CellPhonesandAccessories Electronics HealthandPersonalCare
A2GJX2KCUSR0EI Beauty HomeandKitchen HealthandPersonalCare OfficeProducts ClothingShoesandJewelry GroceryandGourmetFood MoviesandTV Baby
A2GK5S3ZF9Y8YO Beauty KindleStore MoviesandTV Automotive GroceryandGourmetFood OfficeProducts HealthandPersonalCare AppsforAndroid
A2GOHBNQ58WOKC MoviesandTV CDandVinyl Beauty AppsforAndroid OfficeProducts HomeandKitchen HealthandPersonalCare Automotive
A2GPEV42IO41CI CDandVinyl OfficeProducts HomeandKitchen Baby GroceryandGourmetFood HealthandPersonalCare MoviesandTV DigitalMusic
A2GPJR489OIH42 OfficeProducts HealthandPersonalCare HomeandKitchen CDandVinyl Beauty Electronics GroceryandGourmetFood KindleStore
A2GPLOLLE6BUDT MoviesandTV OfficeProducts HealthandPersonalCare Automotive HomeandKitchen Electronics InstantVideo MusicalInstruments
A2GRDQJ4Z7053K HomeandKitchen Baby OfficeProducts InstantVideo KindleStore HealthandPersonalCare GroceryandGourmetFood CellPhonesandAccessories
A2GY5WCU9PKTMI HomeandKitchen Beauty Electronics HealthandPersonalCare ClothingShoesandJewelry GroceryandGourmetFood OfficeProducts KindleStore
A2H2FT8WV5X6SV HomeandKitchen Beauty GroceryandGourmetFood DigitalMusic HealthandPersonalCare OfficeProducts MoviesandTV InstantVideo
A2H44WVZS59KKT KindleStore CDandVinyl HomeandKitchen ClothingShoesandJewelry GroceryandGourmetFood Baby HealthandPersonalCare Automotive
A2H667ZUNLNTF1 HealthandPersonalCare Beauty Baby InstantVideo GroceryandGourmetFood CDandVinyl OfficeProducts CellPhonesandAccessories
A2H9UO8RYFX5MB DigitalMusic CDandVinyl Electronics InstantVideo GroceryandGourmetFood HomeandKitchen MoviesandTV Automotive
A2HC9549CZAKNN Electronics Beauty HomeandKitchen CellPhonesandAccessories Baby OfficeProducts GroceryandGourmetFood CDandVinyl
A2HHAV29CZ1OIE Beauty Electronics CellPhonesandAccessories CDandVinyl GroceryandGourmetFood MoviesandTV HomeandKitchen Baby
A2HMF8ZR67BNZS OfficeProducts Electronics HealthandPersonalCare KindleStore CellPhonesandAccessories GroceryandGourmetFood HomeandKitchen CDandVinyl
A2HOLM5I1ARX9J Beauty ClothingShoesandJewelry OfficeProducts Automotive GroceryandGourmetFood HealthandPersonalCare Electronics MusicalInstruments
A2HRHF83I3NDGT Electronics Automotive HealthandPersonalCare Baby CellPhonesandAccessories HomeandKitchen Beauty OfficeProducts
A2HTPS0JV3Q8ZD HomeandKitchen Beauty GroceryandGourmetFood DigitalMusic Electronics HealthandPersonalCare OfficeProducts MoviesandTV
A2I05FGBTCRRB8 GroceryandGourmetFood HealthandPersonalCare HomeandKitchen MoviesandTV Beauty CDandVinyl Electronics InstantVideo
A2I18AO597DSDI MoviesandTV Electronics CellPhonesandAccessories AppsforAndroid HealthandPersonalCare HomeandKitchen DigitalMusic CDandVinyl
A2I2A7N3OCPNW4 DigitalMusic MoviesandTV Electronics OfficeProducts CDandVinyl CellPhonesandAccessories KindleStore InstantVideo
A2I3XS9TO93Q0F HealthandPersonalCare OfficeProducts GroceryandGourmetFood HomeandKitchen MoviesandTV Electronics CDandVinyl DigitalMusic
A2I4A4WGWII18Z GroceryandGourmetFood Electronics HealthandPersonalCare Automotive OfficeProducts HomeandKitchen MoviesandTV Baby
A2I5LVVQ7WXEH6 HealthandPersonalCare Electronics ClothingShoesandJewelry DigitalMusic OfficeProducts HomeandKitchen CDandVinyl MusicalInstruments
A2I5QH4F5FDKK5 OfficeProducts Electronics ClothingShoesandJewelry AppsforAndroid CellPhonesandAccessories Beauty HealthandPersonalCare KindleStore
A2I98OOPNIJNYY HealthandPersonalCare OfficeProducts Beauty AppsforAndroid GroceryandGourmetFood HomeandKitchen Electronics MusicalInstruments
A2IDRAYYZ5GKBZ HealthandPersonalCare Electronics ClothingShoesandJewelry CDandVinyl Beauty HomeandKitchen GroceryandGourmetFood CellPhonesandAccessories
A2IFGGXG3YV3Y6 HomeandKitchen KindleStore OfficeProducts ClothingShoesandJewelry Electronics MoviesandTV CellPhonesandAccessories Baby
A2IFKH3TJ10387 CellPhonesandAccessories OfficeProducts HomeandKitchen Baby Beauty Electronics HealthandPersonalCare InstantVideo
A2II09GQGWOMTQ GroceryandGourmetFood ClothingShoesandJewelry CDandVinyl MoviesandTV HomeandKitchen HealthandPersonalCare Electronics MusicalInstruments
A2IMGHMF0LO151 Electronics Beauty HomeandKitchen AppsforAndroid GroceryandGourmetFood HealthandPersonalCare OfficeProducts CDandVinyl
A2IMLOJ2Z2QEU2 Beauty Electronics GroceryandGourmetFood HealthandPersonalCare OfficeProducts MoviesandTV HomeandKitchen KindleStore
A2IO1ESNSIAXG3 Electronics GroceryandGourmetFood KindleStore DigitalMusic MoviesandTV HomeandKitchen HealthandPersonalCare ClothingShoesandJewelry
A2IPC51HL9UUYF OfficeProducts HealthandPersonalCare MoviesandTV Automotive KindleStore Electronics GroceryandGourmetFood CDandVinyl
A2IQGJFF7BBMJV ClothingShoesandJewelry CDandVinyl MoviesandTV Baby Electronics Beauty HomeandKitchen OfficeProducts
A2IT7S59GSASN7 Electronics GroceryandGourmetFood HealthandPersonalCare KindleStore OfficeProducts HomeandKitchen CellPhonesandAccessories Beauty
A2J19U8H5SSFCJ GroceryandGourmetFood OfficeProducts CellPhonesandAccessories DigitalMusic KindleStore Electronics HomeandKitchen HealthandPersonalCare
A2J591OLWPBEMQ Automotive ClothingShoesandJewelry HomeandKitchen MoviesandTV Electronics HealthandPersonalCare GroceryandGourmetFood AppsforAndroid
A2J8289OOT5DE4 HomeandKitchen OfficeProducts HealthandPersonalCare MusicalInstruments Electronics Beauty GroceryandGourmetFood DigitalMusic
A2J8DE8R94ZB02 Baby OfficeProducts HomeandKitchen GroceryandGourmetFood Electronics CellPhonesandAccessories Beauty AppsforAndroid
A2J8T58Z4X15IO Baby HomeandKitchen Electronics CDandVinyl OfficeProducts GroceryandGourmetFood HealthandPersonalCare InstantVideo
A2JAEZ0FMAMJVW Beauty HealthandPersonalCare GroceryandGourmetFood MusicalInstruments Electronics OfficeProducts CDandVinyl Automotive
A2JCJJNY43QQIV OfficeProducts ClothingShoesandJewelry Beauty InstantVideo GroceryandGourmetFood CellPhonesandAccessories HomeandKitchen MusicalInstruments
A2JKM8KF3296CW HomeandKitchen CellPhonesandAccessories HealthandPersonalCare MoviesandTV Beauty GroceryandGourmetFood Electronics CDandVinyl
A2JMJVNTBL7K7E Automotive OfficeProducts Electronics Baby HealthandPersonalCare Beauty MoviesandTV DigitalMusic
A2JP9E1H0SF392 HealthandPersonalCare Automotive GroceryandGourmetFood InstantVideo ClothingShoesandJewelry Beauty CellPhonesandAccessories DigitalMusic
A2JXCOUGYS5Y4J OfficeProducts Beauty Baby Automotive Electronics GroceryandGourmetFood HomeandKitchen MoviesandTV
A2K0D19N83G6U2 CellPhonesandAccessories HealthandPersonalCare ClothingShoesandJewelry MusicalInstruments KindleStore HomeandKitchen Beauty Electronics
A2K3DB7X56UXLZ Beauty HomeandKitchen Electronics DigitalMusic OfficeProducts HealthandPersonalCare GroceryandGourmetFood InstantVideo
A2K3J2X8KDY47N MoviesandTV Electronics OfficeProducts ClothingShoesandJewelry Beauty GroceryandGourmetFood CellPhonesandAccessories CDandVinyl
A2K4HN6EECBNR3 Beauty MoviesandTV HealthandPersonalCare MusicalInstruments OfficeProducts Electronics CDandVinyl HomeandKitchen
A2K5RRMPICZ606 ClothingShoesandJewelry HomeandKitchen Electronics KindleStore HealthandPersonalCare CellPhonesandAccessories Baby DigitalMusic
A2K75QOCP9ZHSL HealthandPersonalCare Baby GroceryandGourmetFood InstantVideo Electronics Beauty HomeandKitchen MoviesandTV
A2K89R0B20LYHB Electronics ClothingShoesandJewelry Baby DigitalMusic OfficeProducts HealthandPersonalCare GroceryandGourmetFood KindleStore
A2KBFB6A2D7PNO HealthandPersonalCare HomeandKitchen Electronics KindleStore CDandVinyl OfficeProducts MoviesandTV CellPhonesandAccessories
A2KETRDA2QWM8M OfficeProducts CellPhonesandAccessories HomeandKitchen Automotive MoviesandTV HealthandPersonalCare Electronics InstantVideo
A2KFAEOHLMLX0H HealthandPersonalCare OfficeProducts CDandVinyl InstantVideo HomeandKitchen Electronics MoviesandTV GroceryandGourmetFood
A2KFWHHUFVKFXZ Baby OfficeProducts HealthandPersonalCare InstantVideo Electronics GroceryandGourmetFood HomeandKitchen CDandVinyl
A2KHG3JOFXQ4CE CellPhonesandAccessories HomeandKitchen GroceryandGourmetFood MoviesandTV Electronics HealthandPersonalCare OfficeProducts AppsforAndroid
A2KIVODZRTGY4U HealthandPersonalCare ClothingShoesandJewelry Electronics OfficeProducts GroceryandGourmetFood Beauty Baby DigitalMusic
A2KJZXIXBHVG0K Electronics GroceryandGourmetFood OfficeProducts Baby Beauty KindleStore HealthandPersonalCare CellPhonesandAccessories
A2KMV056844YV2 HealthandPersonalCare HomeandKitchen KindleStore InstantVideo Electronics GroceryandGourmetFood MoviesandTV CellPhonesandAccessories
A2KMY4RVMJ1EP6 OfficeProducts HomeandKitchen HealthandPersonalCare AppsforAndroid GroceryandGourmetFood Beauty Electronics InstantVideo
A2KOV8XWZOZ0FQ OfficeProducts CellPhonesandAccessories Electronics DigitalMusic HomeandKitchen Beauty HealthandPersonalCare MoviesandTV
A2KP45DO3RY4RG MoviesandTV CDandVinyl GroceryandGourmetFood Baby Electronics HealthandPersonalCare Beauty AppsforAndroid
A2KQT4D0OZR569 OfficeProducts Electronics GroceryandGourmetFood ClothingShoesandJewelry Beauty HealthandPersonalCare MoviesandTV CDandVinyl
A2KVUYPLEW4LXT GroceryandGourmetFood HomeandKitchen HealthandPersonalCare Beauty CDandVinyl Electronics MoviesandTV DigitalMusic
A2KWQ64TRHB3YH Beauty HealthandPersonalCare KindleStore Automotive GroceryandGourmetFood HomeandKitchen MoviesandTV MusicalInstruments
A2KY76HK8DYRL3 HealthandPersonalCare Automotive OfficeProducts CDandVinyl GroceryandGourmetFood HomeandKitchen Beauty Electronics
A2L35P0VQE7LBN GroceryandGourmetFood OfficeProducts Beauty KindleStore Electronics HomeandKitchen HealthandPersonalCare MoviesandTV
A2L4XGVPR42KHL OfficeProducts Electronics HealthandPersonalCare ClothingShoesandJewelry HomeandKitchen CellPhonesandAccessories MoviesandTV Beauty
A2L4ZGN7GZJ95T Electronics Automotive DigitalMusic CDandVinyl CellPhonesandAccessories HealthandPersonalCare MoviesandTV InstantVideo
A2L5R1F9WALW7W OfficeProducts HomeandKitchen Electronics Automotive MoviesandTV CellPhonesandAccessories GroceryandGourmetFood DigitalMusic
A2L6QS8SVHT9RG Beauty HomeandKitchen HealthandPersonalCare ClothingShoesandJewelry GroceryandGourmetFood Electronics OfficeProducts Automotive
A2LAS014NSRW72 Beauty Electronics ClothingShoesandJewelry KindleStore CellPhonesandAccessories OfficeProducts GroceryandGourmetFood DigitalMusic
A2LEIANN1UZTHP ClothingShoesandJewelry MoviesandTV InstantVideo KindleStore HomeandKitchen Electronics OfficeProducts CDandVinyl
A2LF16F0KX9L7P GroceryandGourmetFood MoviesandTV CellPhonesandAccessories InstantVideo HealthandPersonalCare OfficeProducts Electronics Baby
A2LIPLT5LJTN5B Beauty HealthandPersonalCare HomeandKitchen CellPhonesandAccessories GroceryandGourmetFood Electronics OfficeProducts ClothingShoesandJewelry
A2LRNLAV0ZIL4U Electronics KindleStore HealthandPersonalCare ClothingShoesandJewelry GroceryandGourmetFood Beauty HomeandKitchen Automotive
A2LW5AL0KQ9P1M HomeandKitchen Beauty CellPhonesandAccessories ClothingShoesandJewelry MoviesandTV Baby OfficeProducts Automotive
A2LXC5ZHHP0WXP OfficeProducts HealthandPersonalCare Beauty ClothingShoesandJewelry Electronics GroceryandGourmetFood HomeandKitchen CellPhonesandAccessories
A2LXX47A0KMJVX CellPhonesandAccessories KindleStore HomeandKitchen Beauty GroceryandGourmetFood Electronics OfficeProducts AppsforAndroid
A2M14CFAMF8J7I Automotive Beauty HealthandPersonalCare MoviesandTV Electronics CellPhonesandAccessories HomeandKitchen ClothingShoesandJewelry
A2M1MNG7G40V85 CDandVinyl Electronics GroceryandGourmetFood AppsforAndroid HomeandKitchen HealthandPersonalCare MoviesandTV ClothingShoesandJewelry
A2M4BJK1LPB2OW HomeandKitchen MoviesandTV Beauty Baby Electronics ClothingShoesandJewelry CellPhonesandAccessories GroceryandGourmetFood
A2M6J4CGEA29JI Beauty HealthandPersonalCare HomeandKitchen Automotive Electronics CellPhonesandAccessories OfficeProducts KindleStore
A2M9ME0N2S3R39 Beauty CellPhonesandAccessories HomeandKitchen InstantVideo Electronics OfficeProducts Baby MoviesandTV
A2MBLVMVDLHK1L Electronics Baby HomeandKitchen AppsforAndroid CellPhonesandAccessories Beauty CDandVinyl DigitalMusic
A2MHCTX43MIMDZ GroceryandGourmetFood HomeandKitchen Electronics KindleStore Beauty OfficeProducts HealthandPersonalCare InstantVideo
A2MIP3AQVSF2SS Electronics ClothingShoesandJewelry GroceryandGourmetFood InstantVideo HealthandPersonalCare MoviesandTV HomeandKitchen AppsforAndroid
A2MJ8OL2FYN7CW KindleStore HealthandPersonalCare CellPhonesandAccessories CDandVinyl AppsforAndroid Electronics OfficeProducts MoviesandTV
A2MNB77YGJ3CN0 CellPhonesandAccessories ClothingShoesandJewelry HealthandPersonalCare Electronics OfficeProducts GroceryandGourmetFood Beauty MoviesandTV
A2MO8QZTNYYB98 HealthandPersonalCare HomeandKitchen GroceryandGourmetFood CellPhonesandAccessories Beauty MoviesandTV Electronics OfficeProducts
A2MOD50IHEDH3G Beauty OfficeProducts GroceryandGourmetFood HomeandKitchen HealthandPersonalCare CellPhonesandAccessories Electronics KindleStore
A2MSQNPTNAAGL1 ClothingShoesandJewelry Electronics Beauty Automotive GroceryandGourmetFood OfficeProducts HealthandPersonalCare InstantVideo
A2MTPVW8JI634V HealthandPersonalCare HomeandKitchen KindleStore Electronics Beauty AppsforAndroid GroceryandGourmetFood MoviesandTV
A2MUGFV2TDQ47K GroceryandGourmetFood Beauty HealthandPersonalCare Automotive Electronics OfficeProducts HomeandKitchen DigitalMusic
A2MVPY9XVYST9H HealthandPersonalCare HomeandKitchen Electronics InstantVideo OfficeProducts GroceryandGourmetFood MusicalInstruments CellPhonesandAccessories
A2MY9VXHZYAHUZ Electronics HealthandPersonalCare GroceryandGourmetFood CellPhonesandAccessories CDandVinyl OfficeProducts MoviesandTV Baby
A2NB2E5DXE319Z Electronics ClothingShoesandJewelry KindleStore DigitalMusic Automotive CellPhonesandAccessories HomeandKitchen Baby
A2NJQF2UI60VGT GroceryandGourmetFood HealthandPersonalCare HomeandKitchen MusicalInstruments CellPhonesandAccessories AppsforAndroid Electronics Automotive
A2NML53YCHS80S MoviesandTV HomeandKitchen OfficeProducts HealthandPersonalCare KindleStore Beauty GroceryandGourmetFood MusicalInstruments
A2NOW4U7W3F7RI MoviesandTV Electronics CellPhonesandAccessories Automotive ClothingShoesandJewelry GroceryandGourmetFood HealthandPersonalCare CDandVinyl
A2NOZB6VZCTOI4 CellPhonesandAccessories ClothingShoesandJewelry MoviesandTV Automotive MusicalInstruments Electronics HomeandKitchen InstantVideo
A2NSMJVQY0RV9S CellPhonesandAccessories Electronics OfficeProducts InstantVideo CDandVinyl Beauty HealthandPersonalCare HomeandKitchen
A2NUBL2UYWPBWR CellPhonesandAccessories Electronics HomeandKitchen Baby ClothingShoesandJewelry OfficeProducts Beauty InstantVideo
A2NUHWMHA9XNKV HealthandPersonalCare HomeandKitchen Electronics CDandVinyl MoviesandTV InstantVideo KindleStore Baby
A2NVQZ4Y7Y0J1R HomeandKitchen CellPhonesandAccessories Electronics Automotive MoviesandTV Baby HealthandPersonalCare InstantVideo
A2NX6MFZP8TM6S Electronics CDandVinyl HomeandKitchen InstantVideo HealthandPersonalCare OfficeProducts GroceryandGourmetFood Baby
A2NX6PABLIJLP1 HealthandPersonalCare CellPhonesandAccessories GroceryandGourmetFood Baby OfficeProducts HomeandKitchen Electronics MusicalInstruments
A2NYK9KWFMJV4Y CDandVinyl MoviesandTV CellPhonesandAccessories GroceryandGourmetFood HomeandKitchen Electronics HealthandPersonalCare KindleStore
A2O421DTA8J0RW KindleStore MoviesandTV CDandVinyl GroceryandGourmetFood Beauty HomeandKitchen HealthandPersonalCare AppsforAndroid
A2OBDNQ5ZYU1L8 Electronics CDandVinyl HomeandKitchen AppsforAndroid GroceryandGourmetFood CellPhonesandAccessories OfficeProducts Baby
A2OCDK0BOW6UCY KindleStore GroceryandGourmetFood Baby InstantVideo OfficeProducts HomeandKitchen Automotive AppsforAndroid
A2OG83SEU9HL6D Beauty Electronics CDandVinyl GroceryandGourmetFood Baby HealthandPersonalCare MoviesandTV ClothingShoesandJewelry
A2OJCTT5WLB2HR HomeandKitchen Beauty Baby AppsforAndroid GroceryandGourmetFood HealthandPersonalCare OfficeProducts InstantVideo
A2OKRGHIYTBQ6P Electronics CellPhonesandAccessories HomeandKitchen MusicalInstruments MoviesandTV OfficeProducts Automotive AppsforAndroid
A2OL5WLCNZVD9K GroceryandGourmetFood KindleStore Electronics InstantVideo ClothingShoesandJewelry CDandVinyl Beauty AppsforAndroid
A2OMQEK9OW2FY6 GroceryandGourmetFood HealthandPersonalCare CellPhonesandAccessories CDandVinyl Baby HomeandKitchen Electronics Beauty
A2OR4QUQSUMOW7 CellPhonesandAccessories GroceryandGourmetFood Electronics CDandVinyl HealthandPersonalCare OfficeProducts HomeandKitchen ClothingShoesandJewelry
A2OS3TIVAKUAHG OfficeProducts HealthandPersonalCare ClothingShoesandJewelry Beauty HomeandKitchen CellPhonesandAccessories Electronics KindleStore
A2OT7AEHVZ0AZ0 CDandVinyl HomeandKitchen Electronics MusicalInstruments GroceryandGourmetFood HealthandPersonalCare KindleStore MoviesandTV
A2OW1FKQFPIA5D HealthandPersonalCare HomeandKitchen Electronics KindleStore OfficeProducts Beauty CellPhonesandAccessories ClothingShoesandJewelry
A2OW356OMJNAVH OfficeProducts Electronics Beauty Automotive GroceryandGourmetFood HomeandKitchen HealthandPersonalCare ClothingShoesandJewelry
A2OWR5G2OAQF7C GroceryandGourmetFood Electronics ClothingShoesandJewelry CellPhonesandAccessories HealthandPersonalCare HomeandKitchen MoviesandTV MusicalInstruments
A2OZ6PW2W5FQTP HealthandPersonalCare GroceryandGourmetFood KindleStore ClothingShoesandJewelry HomeandKitchen CellPhonesandAccessories Electronics OfficeProducts
